object_id,course_id,course_code,object_type,title,primary_category,classification_labels,importance,actionability,confidence,due_text,available_text,points_text,estimated_time,module_ids,module_titles,module_item_ids,issue_types,evidence_count,reason
obj-phy-212-quiz-3160500,2053526,PHY-212,quiz,M1-4pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),blocked_or_broken,graded_task|prep_reading|lecture_video|blocked_or_broken,high,action_required,high,,,3,,,,,redirected|unauthorized,4,quiz object|prep/reading title/text signal|video title/link signal|issue=redirected|unauthorized
obj-phy-212-quiz-3160528,2053526,PHY-212,quiz,M1-5asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),blocked_or_broken,graded_task|critical_setup|lecture_video|access_deferred_until_available|blocked_or_broken,high,action_required,high,,,1,,,,,unauthorized,11,quiz object|critical setup title/text signal|video title/link signal|access is expected to open later|issue=unauthorized
obj-phy-212-quiz-3160476,2053526,PHY-212,quiz,M1-5pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),blocked_or_broken,graded_task|prep_reading|lecture_video|blocked_or_broken,high,action_required,high,,,3,,,,,redirected|unauthorized,4,quiz object|prep/reading title/text signal|video title/link signal|issue=redirected|unauthorized
obj-phy-212-quiz-3160451,2053526,PHY-212,quiz,M2-1asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task|critical_setup|lecture_video,high,action_required,high,,,,,,,,redirected,2,quiz object|critical setup title/text signal|video title/link signal
obj-phy-212-quiz-3160527,2053526,PHY-212,quiz,M2-2asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task|critical_setup|lecture_video,high,action_required,high,,,,,,,,redirected,2,quiz object|critical setup title/text signal|video title/link signal
obj-phy-212-quiz-3160472,2053526,PHY-212,quiz,M2-2pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task|prep_reading|lecture_video,high,action_required,high,,,,,,,,redirected,2,quiz object|prep/reading title/text signal|video title/link signal
obj-phy-212-quiz-3160442,2053526,PHY-212,quiz,M2-3pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task|prep_reading|lecture_video,high,action_required,high,,,,,,,,redirected,2,quiz object|prep/reading title/text signal|video title/link signal
obj-phy-212-quiz-3160455,2053526,PHY-212,quiz,M2-4pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task|prep_reading|lecture_video,high,action_required,high,,,,,,,,redirected,2,quiz object|prep/reading title/text signal|video title/link signal
obj-phy-212-quiz-3160532,2053526,PHY-212,quiz,PH 212e Lab Survey: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task,high,action_required,high,,,,,,,,redirected,1,quiz object
obj-phy-212-quiz-3160506,2053526,PHY-212,quiz,Proctorio practice quiz (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task|critical_setup|prep_reading,high,action_required,high,,,5,,mod-phy-212-004-module-1-circular-motion,Module 1 | Circular Motion,mi-phy-212-26896961,redirected,4,quiz object|critical setup title/text signal|prep/reading title/text signal
obj-phy-212-quiz-3160453,2053526,PHY-212,quiz,Quiz 1A_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task|critical_setup|access_deferred_until_available,high,action_required,high,,,,,,,,,3,quiz object|critical setup title/text signal|access is expected to open later
obj-phy-212-quiz-3160494,2053526,PHY-212,quiz,Quiz 1B_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task|critical_setup|access_deferred_until_available,high,action_required,high,,,,,,,,,2,quiz object|critical setup title/text signal|access is expected to open later
obj-phy-212-quiz-3160535,2053526,PHY-212,quiz,Quiz 2A_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task,high,action_required,high,,,,,,,,redirected,2,quiz object
obj-phy-212-quiz-3160503,2053526,PHY-212,quiz,Quiz 2B_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task,high,action_required,high,,,,,,,,redirected,2,quiz object
obj-phy-212-quiz-3160520,2053526,PHY-212,quiz,Quiz 3A_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task,high,action_required,high,,,,,,,,redirected,1,quiz object
obj-phy-212-quiz-3160518,2053526,PHY-212,quiz,Quiz 3B_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task,high,action_required,high,,,,,,,,redirected,1,quiz object
obj-phy-212-quiz-3160482,2053526,PHY-212,quiz,Quiz 4A_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task,high,action_required,high,,,,,,,,redirected,1,quiz object
obj-phy-212-quiz-3160471,2053526,PHY-212,quiz,Quiz 4B_asy (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task,high,action_required,high,,,,,,,,redirected,1,quiz object
